DescripciOn ,DescripciOn,Plan,COd.,DescripciOn,Tray.,Año,MOd.,Sem.,Grupo,Turno,Sectores de Estudio,Modalidad,TelEfono,Mail,DescTCurso,DescOrient,Ruee,Rule
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,07A,AUDIOVISUAL,,2,0,0,BM,VESPERTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055%20Audiovisual.htm,1301172,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,07A,AUDIOVISUAL,,3,0,0,BJ,MATUTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055%20Audiovisual.htm,1301172,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,07A,AUDIOVISUAL,,3,0,0,BK,VESPERTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055%20Audiovisual.htm,1301172,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,76R,QUIMICA INDUSTRIAL,,1,0,0,BA,MATUTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/0490476R%20Quimica%20Industrial.htm,1301172,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,76R,QUIMICA INDUSTRIAL,,1,0,0,BB,MATUTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/0490476R%20Quimica%20Industrial.htm,1301172,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,76R,QUIMICA INDUSTRIAL,,1,0,0,BC,VESPERTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/0490476R%20Quimica%20Industrial.htm,1301172,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,76R,QUIMICA INDUSTRIAL,,1,0,0,BD,NOCTURNO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/0490476R%20Quimica%20Industrial.htm,1301172,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,76R,QUIMICA INDUSTRIAL,,2,0,0,BA,MATUTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/0490476R%20Quimica%20Industrial.htm,1301172,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,76R,QUIMICA INDUSTRIAL,,2,0,0,BB,VESPERTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/0490476R%20Quimica%20Industrial.htm,1301172,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,76R,QUIMICA INDUSTRIAL,,2,0,0,BC,NOCTURNO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/0490476R%20Quimica%20Industrial.htm,1301172,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,76R,QUIMICA INDUSTRIAL,,3,0,0,BA,MATUTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/0490476R%20Quimica%20Industrial.htm,1301172,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,76R,QUIMICA INDUSTRIAL,,3,0,0,BB,NOCTURNO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/0490476R%20Quimica%20Industrial.htm,1301172,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,76R,QUIMICA INDUSTRIAL,,3,0,0,BC,VESPERTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/0490476R%20Quimica%20Industrial.htm,1301172,4010362
EDUCACION SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2019,26G,CONTROL AMBIENTAL,,0,1,1,TF1,NOCTURNO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CONTROL%20AMBIENTAL%202019.htm,1301172,4010362
EDUCACION SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2019,26G,CONTROL AMBIENTAL,,0,3,1,TF3,NOCTURNO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CONTROL%20AMBIENTAL%202019.htm,1301172,4010362
EDUCACION SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2013,76B,REDES Y COMUNICACIONES OPTICAS,,0,1,1,TB1,NOCTURNO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/REDES%20Y%20COMUNICACIONES%20OPTICAS.htm,1301172,4010362
EDUCACION SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2013,76B,REDES Y COMUNICACIONES OPTICAS,,0,3,1,TB3,NOCTURNO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/REDES%20Y%20COMUNICACIONES%20OPTICAS.htm,1301172,4010362
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,65E,OP.MANT. INSTALACIONES TRANSMISION,,3,0,0,BP2,MATUTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/OPERACION%20Y%20MANTENIMIENTO%20DE%20INSTALACIONES%20DE%20TRANSMISION.htm,1301172,4010362
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,65F,OP. MANT. INST. ELECTRICAS BT - MT,,3,0,0,BP1,MATUTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/OPERACION%20Y%20MANTENIMIENTO%20DE%20INSTALACIONES%20ELECTRICAS%20DE%20BAJA%20Y%20MEDIA%20TENSION.htm,1301172,4010362
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,780,REFRIGERACION,,3,0,0,BP3,NOCTURNO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/Refrigeraci%C3%B3n.htm,1301172,4010362
CAPACITACIONES,CAPACITACION PROFESIONAL INICIAL,2007,390,FOGUISTA,,0,0,1,CA1,NOCTURNO,,CETP- ESPECIALIZADA,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/033/CPI.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/033/fOGUISTA160%20horas.htm,1301172,4010362
EDUCACION SUPERIOR TERCIARIA,TECNOLOGO,2007,889,TECNOLOGO EN INFORMATICA,,1,1,1,TB1,MATUTINO,,CETP - UDELAR,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/t/050t07informatica.htm,1301182,4010362
EDUCACION SUPERIOR TERCIARIA,TECNOLOGO,2007,889,TECNOLOGO EN INFORMATICA,,1,1,1,TC1,MATUTINO,,CETP - UDELAR,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/t/050t07informatica.htm,1301182,4010362
EDUCACION SUPERIOR TERCIARIA,TECNOLOGO,2007,889,TECNOLOGO EN INFORMATICA,,1,1,1,TD1,VESPERTINO,,CETP - UDELAR,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/t/050t07informatica.htm,1301182,4010362
EDUCACION SUPERIOR TERCIARIA,TECNOLOGO,2007,889,TECNOLOGO EN INFORMATICA,,1,1,1,TE1,NOCTURNO,,CETP - UDELAR,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/t/050t07informatica.htm,1301182,4010362
EDUCACION SUPERIOR TERCIARIA,TECNOLOGO,2007,889,TECNOLOGO EN INFORMATICA,,1,1,1,TF1,NOCTURNO,,CETP - UDELAR,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/t/050t07informatica.htm,1301182,4010362
EDUCACION SUPERIOR TERCIARIA,TECNOLOGO,2007,889,TECNOLOGO EN INFORMATICA,,2,3,1,TB3,MATUTINO,,CETP - UDELAR,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/t/050t07informatica.htm,1301182,4010362
EDUCACION SUPERIOR TERCIARIA,TECNOLOGO,2007,889,TECNOLOGO EN INFORMATICA,,2,3,1,TC3,NOCTURNO,,CETP - UDELAR,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/t/050t07informatica.htm,1301182,4010362
EDUCACION SUPERIOR TERCIARIA,TECNOLOGO,2007,889,TECNOLOGO EN INFORMATICA,,2,3,1,TD3,NOCTURNO,,CETP - UDELAR,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/t/050t07informatica.htm,1301182,4010362
EDUCACION SUPERIOR TERCIARIA,TECNOLOGO,2007,889,TECNOLOGO EN INFORMATICA,,3,5,1,TB5,NOCTURNO,,CETP - UDELAR,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/t/050t07informatica.htm,1301182,4010362
EDUCACION SUPERIOR TERCIARIA,TECNOLOGO,2007,889,TECNOLOGO EN INFORMATICA,,3,5,1,TC5,NOCTURNO,,CETP - UDELAR,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/t/050t07informatica.htm,1301182,4010362
EDUCACION SUPERIOR TERCIARIA,TECNOLOGO,2007,889,TECNOLOGO EN INFORMATICA,,3,5,1,TD5,NOCTURNO,,CETP - UDELAR,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/t/050t07informatica.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,1,0,0,BN,VESPERTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,2,0,0,BN,VESPERTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,480,INFORMATICA,,3,0,0,BA,MATUTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,480,INFORMATICA,,3,0,0,BB,MATUTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,480,INFORMATICA,,3,0,0,BC,MATUTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,480,INFORMATICA,,3,0,0,BD,VESPERTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,480,INFORMATICA,,3,0,0,BE,NOCTURNO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,480,INFORMATICA,,3,0,0,BF,NOCTURNO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,48I,INFORMATICA,,1,0,0,BA,MATUTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,48I,INFORMATICA,,1,0,0,BB,MATUTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,48I,INFORMATICA,,1,0,0,BC,MATUTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,48I,INFORMATICA,,1,0,0,BD,MATUTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,48I,INFORMATICA,,1,0,0,BK,NOCTURNO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,48I,INFORMATICA,,1,0,0,BL,NOCTURNO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,48I,INFORMATICA,,1,0,0,BM,NOCTURNO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,48I,INFORMATICA,,1,0,0,BE,MATUTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,48I,INFORMATICA,,1,0,0,BF,MATUTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,48I,INFORMATICA,,1,0,0,BG,VESPERTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,48I,INFORMATICA,,1,0,0,BH,VESPERTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,48I,INFORMATICA,,1,0,0,BI,VESPERTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,48I,INFORMATICA,,1,0,0,BJ,VESPERTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,48I,INFORMATICA,,2,0,0,BA,MATUTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,48I,INFORMATICA,,2,0,0,BB,MATUTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,48I,INFORMATICA,,2,0,0,BC,MATUTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,48I,INFORMATICA,,2,0,0,BD,MATUTINO,,Escuela,26285408/26285813,itsbuceo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1301182,4010362
