Tipo_de_Educacion,Turno,Comparte,Categoria,PNOfrece2,UNOfrece,Tiene comedor,Tiene copa de leche,Tiene equipo multidisciplinario,Profesores especiales,Con clases especiales,Horario,Tiene maestro de apoyo,Tiene maestro de apoyo Ceibal,Tiene maestro comunitario,Maestro mAs maestro,Maestro de trayectorias protegida,RUEE,rule1,Nombre
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1116023,2160023,WENCESLAO VARELA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,5,,,,,,,,,,,,1116024,2160024,ESCUELA PASO DEL CARRETÓN
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,3,,,,,,,,,,,,1116025,2160025,
ESCUELAS COMUNES,DOBLE TURNO,SÍ,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1116026,2160026,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1116027,2160027,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1116028,2160028,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1116029,2160029,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1116030,2160030,AGUSTIN FERREIRO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1116031,2160031,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,5,,,,,,,,,,,,1116032,2160032,ARROYO LLANO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1116033,2160033,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1116034,2160034,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1116035,2160035,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1116036,2160036,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1116037,2160037,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1116038,2160038,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1116039,2160039,RINCÒN DE ARIAS
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1116040,2160040,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,6,,,,,,,,,,,,1116041,2160041,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1116042,2160042,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1116043,2160043,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1116044,2160044,
ESCUELAS COMUNES,DOBLE TURNO,NO,HABILITADA DE PRÁCTICA,3 AÑOS,6,,,,,,,,,,,,1116045,2160045,JOSE PEDRO VARELA
ESCUELAS COMUNES,VESPERTINO,SÍ,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1116046,2160046,DR. EVARISTO G. CIGANDA
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,1,6,,,,,,,,,,,,1116047,2160047,BRIG. GRAL. FRUCTUOSO RIVERA
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1116048,2160048,NO TIENE
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1116049,2160049,FRANCIA
ESCUELAS COMUNES,DOBLE TURNO,SÍ,DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1116050,2160050,JOSE G. ARTIGAS
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1116051,2160051,DARDO SALGUERO DELA HANTY
ESCUELAS COMUNES,DOBLE TURNO,NO,HABILITADA DE PRÁCTICA,1,6,,,,,,,,,,,,1116052,2160052,JUAN ZORRILLA DE SAN MARTIN
ESCUELAS COMUNES,DOBLE TURNO,NO,HABILITADA DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1116053,2160053,FRANCISCO ESPINOLA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1116054,2160054,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,3 AÑOS,6,,,,,,,,,,,,1116055,2160055,JOSE ENRIQUE RODO
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1116056,2160056,CLAUDIA TAPIA DE ARBOLEYA
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1116057,2160057,
ESCUELAS COMUNES,VESPERTINO,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1116058,2160144,
ESCUELAS COMUNES,EXTENDIDO,NO,TIEMPO EXTENDIDO,4 AÑOS,6,,,,,,,,,,,,1116059,2160059,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1116060,2160060,MARTIN ROGELIO CAMY
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1116061,2160061,PASO DE MÁS
ESCUELAS COMUNES,ESPECIAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1116062,2160062,
ESCUELAS COMUNES,VESPERTINO,NO,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1116063,2160063,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1116064,2160064,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1116065,2160065,COLONIA JUAN MARÍA PÉREZ
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1116066,2160066,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1116067,2160067,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1116068,2160068,GUYUNUSA
ESCUELAS COMUNES,RURAL,SÍ,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1116069,2160069,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1116070,2160070,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1116071,2160071,ESCUELA RURAL N°71
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,4,,,,,,,,,,,,1116072,2160072,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1116073,2160073,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1116074,2160074,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1116075,2160075,NO TIENE.
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1116076,2160076,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1116077,2160077,ESCUELA RURAL Nº 77 DE KIYÚ
ESCUELAS COMUNES,EXTENDIDO,NO,TIEMPO EXTENDIDO,3 AÑOS,6,,,,,,,,,,,,1116078,2160078,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1116079,2160079,CARLOS JUSTINO MALAGUÉZ
ESCUELAS COMUNES,EXTENDIDO,NO,TIEMPO EXTENDIDO,3 AÑOS,6,,,,,,,,,,,,1116080,2160080,CLEMENTE ESTABLE
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1116081,2160081,COSTAS DEL SAUCE
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,6,,,,,,,,,,,,1116082,2160082,ESCUELA RURAL Nº 82 DE TALAS DE PE
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1116083,2160083,DANIEL FERNANDEZ CRESPO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1116084,2160084,MUNDO AZUL
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,4,,,,,,,,,,,,1116085,2160085,COLONIA VICENTE PÉREZ
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1116086,2160086,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1116087,2160087,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1116088,2160088,DOMINGO F. SARMIENTO
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1116089,2160089,JUANA DE IBARBOUROU
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1116090,2160090,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,5,,,,,,,,,,,,1116091,2160091,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1116092,2160092,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,6,,,,,,,,,,,,1116093,2160093,PUNTA DE TABAREZ
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1116095,2160094,CAPITAN MANUEL ARTIGAS
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,1,6,,,,,,,,,,,,1116096,2160095,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1116097,2160096,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1116098,2160097,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1116099,2160098,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1116100,2160099,MANUEL GARCIA LOPEZ
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1116101,2160100,DR. CARLOS NUÑEZ
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,3 AÑOS,6,,,,,,,,,,,,1116102,2160101,RICARDO DETOMASI
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1116103,2160102,BRIG. GRAL.MANUEL ORIBE
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1116104,2160103,
ESCUELAS COMUNES,MATUTINO,SÍ,HABILITADA DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1116105,2160046,ORESTES ARAUJO
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1116106,2160104,ENRIQUE RODRIGUEZ FABREGAT
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1116107,2160105,NO TIENE
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,3 AÑOS,6,,,,,,,,,,,,1116108,2160106,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1116109,2160107,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1116110,2160108,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1116111,2160109,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1116112,2160110,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1116113,2160143,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1116115,2160112,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1116117,2160114,JAPÓN
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1116118,2160115,
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1116119,2160116,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1116121,2160140,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1116122,2160145,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1116123,2160146,
ESCUELAS COMUNES,DOBLE TURNO,NO,DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1117001,2170001,JOSE PEDRO VARELA
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1117002,2170002,MARÌA LUISA ANSELMI DE LYONNET
ESCUELAS COMUNES,VESPERTINO,NO,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1117003,2170003,TREINTA Y TRES ORIENTALES
ESCUELAS COMUNES,DOBLE TURNO,NO,DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1117004,2170004,ARTIGAS
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1117006,2170005,LUIS SAMPEDRO
ESCUELAS COMUNES,DOBLE TURNO,NO,HABILITADA DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1117007,2170006,GERVASIA GALARZA DE IRASTORZA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,2,4,,,,,,,,,,,,1117008,2170007,JUAN TORREGLOSA
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,1,6,,,,,,,,,,,,1117009,2170008,MARTIN JOSE ARTIGAS
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1117010,2170009,JUAN ANTONIO LAVALLEJA
ESCUELAS COMUNES,DOBLE TURNO,NO,HABILITADA DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1117011,2170010,ANGEL BRACERAS HAEDO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1117012,2170011,COLONIA URUGUAYA
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1117013,2170012,NO TIENE
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,5,,,,,,,,,,,,1117014,2170013,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1117015,2170014,MAESTRO AGUSTIN FERREIRO
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1117016,2170015,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1117017,2170016,
ESCUELAS COMUNES,DOBLE TURNO,SÍ,APRENDER,4 AÑOS,6,,,,,,,,,,,,1117018,2170017,PRUDENCIO B. LAVISTA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1117019,2170018,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1117020,2170019,ALBERTO MEYER
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1117022,2170021,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1117023,2170022,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1117024,2170023,JUAN ZORRILLA DE SAN MARTIN
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1117025,2170024,JOSEFA GANDOLFO DE PENSE
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1117026,2170025,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1117027,2170026,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1117029,2170027,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1117031,2170029,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1117032,2170030,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,,,,,,,,,,,,,,1117033,2170031,CORRALITO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,6,,,,,,,,,,,,1117034,2170032,MAESTRO RAUL VAZQUEZ LEDESMA
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,5 AÑOS,6,,,,,,,,,,,,1117035,2170033,MAESTRA MERCEDES GILARDONI
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1117037,2170034,DR. PABLO PURRIEL
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,5,,,,,,,,,,,,1117038,2170035,RINCÓN DE COLOLÓ
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,5 AÑOS,6,,,,,,,,,,,,1117039,2170036,ESPAÑA
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,5 AÑOS,6,,,,,,,,,,,,1117040,2170037,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1117041,2170038,JOSE ENRIQUE RODO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1117042,2170039,JUAN JACKSON
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1117043,2170040,PARAJE ESPINILLO
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1117044,2170041,
JARDÍN DE INFANTES,VESPERTINO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1117045,2170042,DR. EVARISTO G. CIGANDA
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,3 AÑOS,6,,,,,,,,,,,,1117046,2170043,DR.SERAFIN RIVAS RODRIGUEZ
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1117047,2170044,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1117048,2170045,IBIRAY
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,1,6,,,,,,,,,,,,1117049,2170046,ENRIQUE OYHARZABAL PARDIAS
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1117050,2170047,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1117052,2170048,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,4,,,,,,,,,,,,1117053,2170049,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1117054,2170050,FRANCISCA A. ARNAL DE ARTIGAS
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4,4,,,,,,,,,,,,1117056,2170052,SARANDI CHICO
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1117057,2170053,LA LOMA
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,3 AÑOS,6,,,,,,,,,,,,1117058,2170054,CLEMENTE ESTABLE
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,5,,,,,,,,,,,,1117059,2170055,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1117060,2170056,CUATRO BOCAS DE BUENA VISTA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1117061,2170057,COLONIA AGRACIADA
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1117063,2170058,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1117064,2170059,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1117065,2170060,EDUARDO VICTOR HAEDO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,3,,,,,,,,,,,,1117066,2170061,COSTA DEL ÁGUILA.
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,6,,,,,,,,,,,,1117067,2170062,NO TIENE
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,5,,,,,,,,,,,,1117071,2170065,DURAZNITO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,5,,,,,,,,,,,,1117072,2170066,EDMUNDA G.ARISMENDI CHIAPPINI
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5,6,,,,,,,,,,,,1117073,2170067,PARAJE CORRALITO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,6,,,,,,,,,,,,1117074,2170068,LA TABLA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,5,,,,,,,,,,,,1117075,2170069,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1117076,2170070,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,5,,,,,,,,,,,,1117080,2170073,PUNTAS DEL TALA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,4,,,,,,,,,,,,1117082,2170075,PUNTAS DE MACIEL
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1117083,2170076,PARAJE BIZCOCHO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1117084,2170077,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,5,,,,,,,,,,,,1117085,2170078,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1117086,2170079,PASO LUGO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,6,,,,,,,,,,,,1117088,2170080,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,3,,,,,,,,,,,,1117089,2170081,PUNTAS DEL COLOLO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1117092,2170082,ELVIRA JUSTA PERÉ PERUZZO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1117094,2170083,PARAJE COQUIMBO
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1117095,2170084,REPUBLICA DEL PARAGUAY
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1117096,2170085,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1117097,2170086,JUAN MANUEL BLANES
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1117098,2170087,ANA MONTERROSO DE LAVALLEJA
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1117099,2170088,GRITO DE ASENCIO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3,4,,,,,,,,,,,,1117100,2170089,COLONIA SANTA CLARA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1117101,2170090,DIONISIO DIAZ
ESCUELAS COMUNES,EXTENDIDO,NO,TIEMPO EXTENDIDO,4 AÑOS,6,,,,,,,,,,,,1117102,2170091,FERNAN SILVA VALDES
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1117103,2170092,COLONIA MANUEL VICTORIA
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1117104,2170093,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,6,,,,,,,,,,,,1117105,2170094,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,5,,,,,,,,,,,,1117107,2170095,COSTAS DEL PERDIDO
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1117109,2170097,MAESTRA TAMAR MÉNDEZ BALARINI
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1117110,2170098,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1117111,2170099,JUANA DE IBARBOUROU
ESCUELAS COMUNES,EXTENDIDO,NO,TIEMPO EXTENDIDO,4 AÑOS,6,,,,,,,,,,,,1117112,2170100,CONSTANCIO C. VIGIL
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1117113,2170101,
